"","X__1","artist.name","duration","key","latitude","location","longitude","mode","similar","tempo","terms","target_h","artist.hotness","artist_familiarity","bars_start","beats_start","end_of_fade_in","loudness","start_of_fade_out","tatums_start","time_signature","decade2"
"6340",8317,"Arc Angels",320.31302,2,37.1573567501336,"Austin, TX",-63.9333578685195,1,"AR9JHWT1187B98C93B",120.032,"blues-rock",0.265861049,0.349366361,0.588932086,0.37985,0.37985,0.258,-5.521,315.472,0.12483,4,"Not Available"
"6341",8320,"50 Cent",255.63383,6,37.1573567501336,"Queens, NY",-63.9333578685195,1,"ARNHMFD1187FB3B3F6",92.649,"gangster rap",0.48,0.588649959,0.88348708,1.45037,0.13123,0.096,-3.084,253.457,0.13123,4,"2000"
"6342",8321,"Lyrics Born",233.32526,8,37.1573567501336,"Japan",-63.9333578685195,0,"AR92C2I1187FB4161C",151.051,"hip hop",0.38293509,0.512197243,0.577158124,0.49423,0.09119,0.328,-5.755,228.043,0.09119,4,"2000"
"6343",8322,"John Hammond",198.29506,4,37.1573567501336,"Not available",-63.9333578685195,0,"ARWBYRS1187FB3DE02",130.99,"blues",0.04,0.452817838,0.590692918,0.68524,0.68524,0.532,-13.129,190.009,0.4488,1,"Not Available"
"6344",8323,"Pumpkin Buzzard",120.00608,0,38.2589,"Missouri",-92.43659,0,"ARL9IFY1187FB501FD",111.004,"happy hardcore",0,0.240098406,0.391108885,1.4952,0.95661,4.191,-18.682,120.006,0.95661,7,"Not Available"
"6345",8324,"The London Theatre Orchestra",159.21587,5,37.1573567501336,"Not available",-63.9333578685195,1,"ART28HD1187B9B267C",166.925,"ragtime",0,0.314494837,0.332421635,0.41714,0.05824,0.175,-4.959,152.787,0.05824,4,"Not Available"
"6346",8326,"Mikey Dread",289.64526,5,18.11526,"Jamaica",-77.27348,0,"ARBZCLP1187B99C35B",137.746,"roots reggae",0.379523324,0.360445766,0.58568315,0.09449,0.09449,0.189,-6.46,280.201,0.09449,4,"Not Available"
"6347",8327,"Pagan Wanderer Lu",117.28934,0,37.1573567501336,"Not available",-63.9333578685195,1,"ARSITKO123E29C194D",140.247,"indietronica",0.299877488,0.350803574,0.453600539,0.42957,0.42957,0.281,-4.952,106.04,0.26079,4,"Not Available"
"6348",8328,"Chris Rea",236.35546,3,37.1573567501336,"Middlesbrough, England",-63.9333578685195,0,"ARFWLXM1187B9B5EE5",110.1,"soft rock",0.758410319,0.500691341,0.643182773,0.77958,0.24352,2.252,-7.186,228.902,0.24352,4,"2000"
"6349",8330,"The Del McCoury Band",134.68689,5,37.1573567501336,"Not available",-63.9333578685195,1,"ARQJR4T1187FB3D259",106.218,"bluegrass",0.265861049,0.362218957,0.608703568,1.05208,0.48219,0.171,-11.197,127.083,0.07017,4,"Not Available"
"6350",8331,"David Benoit",274.1024,0,37.1573567501336,"Bakersfield, CA",-63.9333578685195,1,"ARJYN201187B9B6C1B",152.077,"nu jazz",0.544577102,0.478532201,0.609742243,1.90054,0.28918,2.165,-10.03,263.68,0.28918,5,"2000"
"6351",8332,"4Him",269.06077,8,37.1573567501336,"Not available",-63.9333578685195,1,"ARSA3561187FB58C37",150.049,"ccm",0.375984302,0.448593803,0.565089892,0.84133,0.44195,0.379,-10.925,259.872,0.44195,4,"Not Available"
"6352",8333,"Martina McBride",160.62649,0,37.1573567501336,"Medicine Lodge, KS",-63.9333578685195,1,"ARMH4YI1187FB3F45E",131.074,"country",0.38293509,0.628246419,0.614870934,0.48475,0.48475,0.205,-6.94,152.143,0.25522,4,"2000"
"6353",8334,"Irwin Goodman",194.32444,2,60.99655,"HA$?meenlinna",24.49511,1,"ARJEY4N1187FB56FDF",189.997,"german pop",0.11,0.43280431,0.517480572,0.34254,0.34254,3.866,-12.374,187.907,0.18476,4,"2000"
"6354",8337,"32 Leaves",233.66485,11,34.16788,"Arizona",-111.9307,1,"ARVW2WO1187B98E80C",137.951,"modern rock",0.662493161,0.402391108,0.646880871,0.62183,0.19404,0.148,-6.446,220.247,0.19404,3,"2000"
"6355",8338,"Rockabye Baby!",203.54567,11,34.05349,"Los Angeles",-118.24532,1,"AR1HLOA1187B9A70C2",74.619,"lullaby",0.355285536,0.456029754,0.694119247,0.09665,0.09665,0.203,-10.348,190.526,0.09665,1,"Not Available"
"6356",8339,"Barbara Carr",147.66975,4,38.62774,"St. Louis, MO",-90.19951,1,"ARJEOXT1187FB382A7",89.157,"chicago soul",0.513189736,0.297333407,0.385681279,0.49873,0.49873,0.438,-7.8,135.082,0.15301,4,"Not Available"
"6357",8340,"Kathleen Madigan",92.00281,7,34.05349,"California - LA",-118.24532,0,"AR8TFCF1187B98FC82",87.392,"comedy",0.340857095,0.385230442,0.47986468,0.49627,0.49627,0.147,-12.884,86.895,0.05622,1,"2000"
"6358",8341,"Louie Ramirez",174.10567,5,40.71455,"New York, NY",-74.00712,1,"ARPIGMZ1187FB42689",125.028,"salsa",0.25,0.228821848,0.330520763,0.50051,0.02816,0.456,-8.192,174.106,0.02816,4,"1960"
"6359",8342,"Ol' Dirty Bastard",180.45342,7,37.1573567501336,"Brooklyn, New York",-63.9333578685195,1,"ARVTAI41187B9B8B67",90.473,"hip hop",0.386790177,0.467552021,0.694098145,0.10666,0.10666,0.59,-3.949,175.444,0.10666,4,"Not Available"
"6360",8344,"Tammy Wynette",148.00934,9,34.27611,"Itawamba County, MS",-88.35068,1,"AROL34R1187B99510D",76.907,"honky tonk",0,0.409196036,0.606118646,1.427,0.65151,0.341,-13.18,141.299,0.26377,4,"Not Available"
"6361",8345,"Juana Molina",401.65832,1,37.1573567501336,"Not available",-63.9333578685195,1,"ARAUA5K1187B9AA95F",124.754,"folktronica",0.649989756,0.448223589,0.70366489,0.29514,0.29514,0.266,-14.129,381.185,0.05229,4,"2000"
"6362",8346,"Keep Of Kalessin",340.4273,5,37.1573567501336,"Not available",-63.9333578685195,1,"AR6TTAF1187B9AF525",127.585,"black metal",0.480238748,0.471441876,0.637995287,0.90998,0.43034,0.113,-5.298,336.904,0.18457,4,"1990"
"6363",8348,"Nick Ingman",110.15791,2,51.50632,"London, England",-0.12714,0,"ARZLAU01187FB39B88",133.369,"jazz funk",0.233601929,0.31853603,0.4074304,0.80515,0.35613,3.419,-20.678,101.93,0.35613,4,"Not Available"
"6364",8349,"Tomorrow",146.57261,7,37.1573567501336,"Not available",-63.9333578685195,1,"AREZMQ71187FB51096",127.188,"jungle music",0.215080319,0.354472191,0.679616958,0.25192,0.25192,0.45,-10.164,139.029,0.25192,1,"Not Available"
"6365",8350,"BT",214.54322,2,34.23294,"Earth",-102.4102,1,"AR7M4QL1187B9AE979",150.082,"electronica",0.327736683,0.512226738,0.786427083,1.1365,0.74566,12.179,-7.652,210.947,0.74566,4,"2000"
"6366",8351,"Mikey Dread",246.02077,1,18.11526,"Jamaica",-77.27348,0,"ARBZCLP1187B99C35B",162.009,"roots reggae",0,0.360445766,0.58568315,0.71823,0.35465,0.352,-15.011,226.191,0.35465,4,"Not Available"
"6367",8352,"Marilyn Horne",109.37424,9,54.31392,"Great Britain / UK",-2.23218,1,"ARV5L3X1187FB4A535",109.257,"opera",0.01,0.312044456,0.445858671,0.5804,0.5804,5.422,-22.417,96.792,0.30759,4,"Not Available"
"6368",8353,"Mongo Santamaria",198.5824,5,23.0833,"Havana, Cuba [Jesus Maria]",-82.4167,1,"ARQ446N1187FB4F83D",142.198,"latin jazz",0.27354544,0.360053307,0.540037749,0.29056,0.29056,0.241,-12.272,194.426,0.07259,1,"Not Available"
"6369",8354,"DJ Primo",243.06893,2,31.1689,"Texas",-100.07715,1,"AR1BOZT1187FB45DF1",201.532,"gabba",0,0.247426195,0.509994688,1.04023,0.13331,0.504,-10.608,235.212,0.13331,5,"Not Available"
"6370",8355,"Styles P",229.14567,3,37.1573567501336,"New York, NY [Queens]",-63.9333578685195,1,"AR6GR981187FB5184A",98.299,"rap",0.240040556,0.472670741,0.743792498,0.6379,0.05968,0.195,-5.587,218.157,0.05968,4,"Not Available"
"6371",8356,"The Advantage",99.00363,6,39.26271,"Nevada City, CA",-121.01914,1,"ARMGJTL1187B98EFEA",184.283,"experimental rock",0.514298331,0.378647779,0.613572487,0.59337,0.28029,0.257,-8.096,99.004,0.13448,4,"Not Available"
"6372",8357,"Captain Hollywood Project",338.36363,7,37.1573567501336,"Not available",-63.9333578685195,1,"ARF60F61187B9B14B8",150.014,"dance pop",0.334706549,0.362162159,0.524821393,1.37906,0.96833,0.444,-8.67,333.142,0.76197,4,"1990"
"6373",8359,"Kathy Troccoli",251.29751,7,36.16778,"NASHVILLE, Tennessee",-86.77836,1,"ARSZVL61187FB3F4C7",79.744,"ccm",0,0.365822369,0.533659594,0.8411,0.07877,0.282,-10.851,238.515,0.07877,4,"1990"
"6374",8360,"Saman",339.06893,1,37.1573567501336,"Not available",-63.9333578685195,1,"ARMQBZV122C8673606",174.108,"folk metal",0.04,0.319103222,0.767815064,0.58913,0.24413,0.212,-9.163,327.663,0.07464,3,"Not Available"
"6375",8361,"The Baltimore Consort",201.50812,5,37.1573567501336,"Not available",-63.9333578685195,1,"ARVZRHW11F4C83CF5F",69.489,"early music",0.01,0.308094516270721,0.425723658,0.6535,0.6535,0.17,-19.572,187.199,0.3591,1,"Not Available"
"6376",8362,"The Maine",209.00526,0,37.1573567501336,"Maine",-63.9333578685195,1,"ARW5QWS1187FB57C1B",130.031,"power pop",0.84967867,0.585867596,0.895297125,0.2063,0.2063,0.076,-4.92,205.827,0.2063,4,"2000"
"6377",8363,"Major Lazer",352.02567,1,37.1573567501336,"Not available",-63.9333578685195,1,"ARYSPFJ1187B99B6F1",127.873,"tech house",0.215080319,0.236433805,0.400674505,0.93139,0.46145,0.16,-5.929,352.026,0.23405,4,"Not Available"
"6378",8364,"Josh Groban",311.14404,5,37.1573567501336,"Not available",-63.9333578685195,0,"ARV481W1187FB38CD9",140,"pop rock",0.439202489,0.755149913,0.765357013,0.05314,0.05314,0.327,-9.55,311.144,0.05314,3,"2000"
"6379",8365,"Jimmy Cliff",216.45016,5,18.04552,"St. Catherine, Jamaica",-77.02659,1,"ARANIJI11F4C83EFD2",83.712,"reggae",0.270775999,0.466784212,0.672199944,0.66556,0.66556,0.188,-11.675,205.578,0.06711,7,"Not Available"
"6380",8366,"Bruce Rowland",93.09995,0,-24.9162,"AUSTRALIA",133.39311,1,"ARA1WSX1187B990212",85.774,"easy listening",0,0.30045446,0.443162398,0.57824,0.57824,0.137,-27.011,86.181,0.2152,1,"Not Available"
"6381",8368,"The Jets",164.54485,11,37.1573567501336,"Not available",-63.9333578685195,1,"ARY7CAU1187B98A4F6",97.243,"freestyle",0.03,0.391242506,0.565482351,1.10628,0.4747,0.113,-14.022,154.424,0.15991,4,"Not Available"
"6382",8369,"Jimmie Vaughan",260.72771,10,32.77815,"Dallas, TX",-96.7954,1,"ARHPDQM1187FB3C318",128.713,"blues-rock",0.35,0.457072953,0.631662672,1.23161,0.30921,4.569,-9.508,245.65,0.30921,4,"1990"
"6383",8370,"Alice In Chains",239.35955,8,37.1573567501336,"Seattle, WA",-63.9333578685195,1,"ARKNGPL1187B9B90F0",96.941,"grunge",0.692961319,0.582921577,0.79633706,1.45505,0.21085,0.212,-4.994,235.967,0.21085,4,"2000"
"6384",8371,"Toby Love",202.26567,9,37.1573567501336,"US",-63.9333578685195,0,"ARLDX1T1187B991E69",90.681,"bachata",0.334706549,0.394107804,0.698977346,0.2329,0.2329,0.184,-3.723,195.558,0.0644,1,"Not Available"
"6385",8372,"Billie Jo Spears",173.68771,2,30.08615,"Beaumont, TX",-94.10158,1,"AR7HM181187FB3CFC1",185.583,"classic country",0.34,0.384611084,0.523714637,0.1957,0.1957,0.961,-12.957,161.367,0.03501,4,"1990"
"6386",8373,"Johnny Horton",148.79302,9,34.05349,"Los Angeles, CA",-118.24532,1,"ARNG1DH1187FB3AB56",179.311,"country rock",0.5,0.438168226,0.610427725,0.29457,0.29457,0.238,-8.601,138.791,0.12941,1,"1950"
"6387",8374,"Delbert McClinton",105.35138,7,33.59233,"Lubbock, TX",-101.85587,0,"AR6XEHV1187FB43D1A",112.053,"blues-rock",0,0.449668691,0.699924765,0.48834,0.48834,0.142,-11.187,95.289,0.21487,4,"2000"
"6388",8375,"White Heart",184.68526,5,37.1573567501336,"Not available",-63.9333578685195,1,"ARIYJXD1187B98C70E",104.52,"ccm",0.261733308,0.337507289,0.477364753,0.8542,0.28908,0.247,-9.579,181.354,0.28908,4,"Not Available"
"6389",8376,"Rubyhorse",266.03057,7,51.89834,"Cork City, Ireland",-8.47277,1,"ARIWF451187B9B4A6E",129.909,"freestyle",0.43965466,0.345306908,0.547230938,1.37524,0.45173,0.189,-6.404,266.031,0.22146,4,"2000"
"6390",8377,"Shamen",600.37179,4,57.15382,"Aberdeen, Scotland",-2.10679,0,"ARHJIKW1187B9ACE16",83.497,"tech house",0.265861049,0.393660868,0.605880471,1.89189,0.45317,0.427,-7.512,588.121,0.2139,3,"1990"
"6391",8378,"Camerata Brasil",282.3571,5,37.1573567501336,"Not available",-63.9333578685195,1,"ARU43GX1187FB36D93",179.803,"choro",0.205174901,0.252267646,0.30248922,0.25682,0.25682,1.036,-15.189,277.049,0.09329,4,"Not Available"
"6392",8379,"Alexander O'Neal",267.25832,9,44.97903,"Minneapolis, MN",-93.26493,0,"ARG5N201187FB570F1",109.991,"dance pop",0.460484845,0.46236784,0.609123875,0.71638,0.17067,0.142,-7.367,259.692,0.17067,4,"2000"
"6393",8380,"Jimmy Page",157.02159,2,51.4855,"Heston, Middlesex, England",-0.37196,0,"ARUQILG12454A52DCB",184.456,"british blues",0.499445835,0.424940331,0.731822219,0.04858,0.04858,0.328,-4.813,153.037,0.04858,4,"2000"
"6394",8381,"Soul Ballet",462.07955,4,37.1573567501336,"Not available",-63.9333578685195,0,"ARTNJN81187B9A2141",101.006,"smooth jazz",0.609043943,0.353242067,0.493125957,1.06279,0.47101,0.514,-6.947,453.671,0.17438,4,"2000"
"6395",8382,"Wyclef Jean featuring Prodigy of Mobb Deep",237.50485,2,37.1573567501336,"Croix-des-Bouquets,  Haiti",-63.9333578685195,1,"ARV4KO21187FB38008",196.04,"hip hop",0.439202489,0.477889304,0.791465542,0.73117,0.12177,0.084,-3.909,225.907,0.12177,3,"2000"
"6396",8383,"Al DiMeola",231.00036,2,40.7174,"Jersey City, NJ",-74.04323,0,"ARFACVS1187B98C226",141.508,"latin jazz",0.471578248,0.461517205,0.643016666,0.73802,0.31753,0.241,-10.841,227.706,0.10987,4,"1980"
"6397",8384,"Darwin's Waiting Room",204.79955,4,37.1573567501336,"Not available",-63.9333578685195,1,"AR5NBPS1187B98FDCE",104.972,"nu metal",0.559472776,0.33581192,0.508421718,1.5009,0.34894,0.276,-6.407,204.8,0.05737,4,"2000"
"6398",8385,"Jack Johnson",215.87546,10,37.1573567501336,"Galveston, TX",-63.9333578685195,1,"ARZQMTK1187FB4611A",131.4,"rock",0.41,0.643072293,0.832011769,2.01147,2.01147,3.907,-15.901,210.535,1.78457,4,"2000"
"6399",8386,"Jane Winther",278.83057,7,37.1573567501336,"Not available",-63.9333578685195,1,"ARCBEDS122C8675717",90.556,"meditation",0,0.345284773,0.31739138,0.44285,0.44285,0.148,-15.782,262.983,0.21423,1,"Not Available"
"6400",8387,"Mademoiselle Sane",173.13914,5,37.1573567501336,"Not available",-63.9333578685195,0,"ARETP311187FB4D4CA",121.797,"cabaret",0,0.352620791,0.391836735,1.00437,0.49645,0.395,-6.455,167.311,0.49645,5,"2000"
"6401",8388,"El Barrio",306.31138,5,37.1573567501336,"Spanish Harlem, New York City, NY",-63.9333578685195,1,"AR43O9Y1187FB4A639",107.021,"salsa",0.460484845,0.349923661,0.565400337,0.27165,0.27165,0.334,-9.341,296.304,0.08662,3,"Not Available"
"6402",8390,"Harry Gregson-Williams",69.642,10,37.1573567501336,"Not available",-63.9333578685195,1,"AR4AX7J1187B9B83AF",93.104,"video game music",0.12,0.461245798,0.622874939,0.71531,0.05846,0.484,-8.967,62.851,0.05846,4,"2000"
"6403",8391,"Thrice",201.58649,7,37.1573567501336,"Orange, CA",-63.9333578685195,0,"AR46HAH1187FB5349D",182.977,"post-hardcore",0.896789016,0.519965479,0.873238653,0.69275,0.36478,0.142,-2.87,197.097,0.2012,4,"2000"
"6404",8392,"Percy Faith",143.67302,10,43.64856,"Toronto, Ontario, Canada",-79.38533,1,"ARNNU4G1187FB5991B",107.405,"instrumental pop",0,0.388112774,0.566796475,0.93668,0.93668,0.311,-13.921,141.125,0.65167,3,"Not Available"
"6405",8393,"TAKARU",128.33914,11,37.1573567501336,"Not available",-63.9333578685195,0,"ARYKSX21187B98ECBA",121.549,"math-core",0.523003703,0.35018169,0.481599949,0.92226,0.38259,0.189,-6.1,128.339,0.11343,4,"2000"
"6406",8394,"John Mayall & The Bluesbreakers",157.20444,0,37.1573567501336,"Not available",-63.9333578685195,1,"AR3E4IO1187FB4B837",131.198,"blues-rock",0.655250822,0.405234691,0.626803106,2.46563,2.46563,2.682,-13.454,147.557,2.46563,1,"1990"
"6407",8395,"Shinehead",242.6771,10,37.1573567501336,"London, England",-63.9333578685195,0,"AR9KSWV1187FB56B58",151.255,"dancehall",0,0.411364132,0.5291028,0.06585,0.06585,0.183,-23.202,235.276,0.06585,1,"1980"
"6408",8397,"Gorillaz",183.53587,2,37.1573567501336,"Not available",-63.9333578685195,1,"ARNWZ1N1187B9B71BA",171.924,"hip hop",0.647653855,0.605191153,0.775086058,0.26081,0.26081,0.403,-7.173,178.422,0.08796,4,"2000"
"6409",8398,"unloco",362.34404,8,37.1573567501336,"Not available",-63.9333578685195,1,"AR584781187FB3BAE8",145.717,"alternative metal",0.69748093,0.403602008,0.588278826,0.80202,0.39463,0.206,-7.015,340.283,0.1136,4,"2000"
"6410",8399,"John Williams",132.64934,4,37.1573567501336,"NEW YORK, New York",-63.9333578685195,1,"ARU52PB1187FB58E46",67.458,"soundtrack",0.292114972,0.517298018,0.705287678,0.9794,0.05457,0.374,-11.145,118.52,0.05457,4,"2000"
"6411",8400,"The Impressions",236.69506,10,37.1573567501336,"United States",-63.9333578685195,1,"ARV03D41187FB413E8",90.089,"chicago soul",0.304169503,0.410247408,0.633220624,0.13744,0.13744,0.345,-8.671,222.854,0.13744,7,"1970"
"6412",8401,"Sam Baker",144.74404,8,30.2676,"Austin, TX",-97.74298,1,"ARECVOG1187B9B5CC2",111.852,"funk",0,0.341512969,0.688332484,2.3876,1.85429,2.287,-14.849,134.606,1.85429,4,"2000"
"6413",8402,"Morton Gould",1610.00444,7,40.69626,"Richmond Hill, NY",-73.83301,1,"AR4DLH51187B9AD5CA",47.891,"space age pop",0,0.309121952,0.395358385,0.88284,0.88284,0.432,-32.874,1602.467,0.25079,4,"Not Available"
"6414",8403,"The Wilburns",232.28036,7,37.1573567501336,"Not available",-63.9333578685195,1,"ARV6FHX1187B98E981",117.492,"southern gospel",0,0.250172007071034,0.335452134,0.69617,0.19024,0.357,-12.256,225.094,0.19024,3,"Not Available"
"6415",8404,"Solas",232.56771,0,37.1573567501336,"Not available",-63.9333578685195,1,"AR561XE1187B9B0F1B",140.09,"irish folk",0.447784051,0.366348439,0.602360696,0.73121,0.30913,0.264,-10.181,228.333,0.10333,4,"Not Available"
"6416",8405,"Dann Huff",160.73098,0,36.16778,"Nashville",-86.77836,1,"ARXD39Q1187FB4487A",120.366,"glam metal",0.05,0.356984154,0.590959002,0.30478,0.30478,0.264,-13.716,150.843,0.1346,4,"Not Available"
"6417",8406,"Jacques Dutronc",189.85751,2,48.85692,"Paris, France",2.34121,1,"AR139EA1187FB567C2",122.826,"chanson",0.215080319,0.454541929,0.612953154,0.14081,0.14081,0.119,-8.669,186.845,0.14081,1,"1960"
"6418",8407,"T Lavitz",46.00118,6,37.1573567501336,"Not available",-63.9333578685195,0,"ARNCBLM1187B9B8745",118.183,"jazz",0.237380991,0.341259312,0.426594378,1.0641,1.0641,0.601,-17.165,46.001,0.6912,1,"Not Available"
"6419",8408,"Los Del Rio",251.21914,11,37.1573567501336,"Not available",-63.9333578685195,1,"AR2ERE41187B9B8B19",206.376,"dance pop",0.61,0.351170212,0.447725075,0.77599,0.19294,0.45,-5.224,251.219,0.04954,4,"1990"
"6420",8410,"Robin Beanland/Dweezil Zappa/Nile Rodgers/Rabbit In The Moon",131.65669,1,37.1573567501336,"Not available",-63.9333578685195,1,"ARUK0U01187FB57F7D",0,"video game music",0.299877488,0.319817386,0.385340538,0.85484,0.85484,5.416,-14.707,123.768,0.65644,1,"2000"
"6421",8411,"Jackie Wilson",120.76363,8,42.33168,"Detroit, MI",-83.04792,1,"ARV03D41187FB413E8",180.054,"chicago soul",0.08,0.419408141,0.693327979,0.98889,0.31574,0.214,-9.9,114.329,0.14683,4,"1950"
"6422",8412,"Jim Reeves",151.58812,6,32.20049,"Galloway, Panola County, TX",-94.35887,0,"AR0X3JJ1187FB3A9A7",91.632,"country gospel",0,0.462190105,0.624252499,0.29979,0.29979,0.182,-14.547,144.353,0.29979,4,"2000"
"6423",8413,"The Abominable Iron Sloth",130.45506,9,37.1573567501336,"Sacramento, CA",-63.9333578685195,1,"ARQZR4X11C8A42D833",66.275,"math rock",0.576399981,0.349100114,0.516640993,2.02995,0.24294,0.341,-12.748,127.135,0.24294,4,"2000"
"6424",8415,"Jason Miles",294.76526,5,40.71455,"NY - New York City",-74.00712,0,"ARNQLOI11F50C4D0D9",84.623,"jazz fusion",0,0.371760895,0.458055179,3.61667,0.78291,5.294,-6.538,294.765,0.31669,5,"Not Available"
"6425",8417,"Danny Wright",191.7122,5,31.1689,"Texas",-100.07715,1,"ARRXONZ1187B99A55D",149.682,"easy listening",0.263254973,0.365302191,0.490897988,1.1631,0.4162,0.369,-16.021,178.904,0.22848,3,"Not Available"
"6426",8418,"Enrique Iglesias",234.81424,11,37.1573567501336,"Madrid, Spain",-63.9333578685195,0,"AR2FSX31187B98E3EF",119.969,"dance pop",0.28,0.75292789,0.82735726,0.58678,0.08425,0.155,-4.704,223.881,0.08425,4,"2000"
"6427",8419,"Long Beach Dub Allstars",213.62893,11,37.1573567501336,"Not available",-63.9333578685195,0,"AR5BX3Y1187FB39E93",93.317,"dub",0.23,0.417351056,0.575412601,1.02163,0.3743,0.066,-6.969,209.229,0.05144,4,"1990"
"6428",8420,"Alexander O'Neal",301.45261,9,44.97903,"Minneapolis, MN",-93.26493,1,"ARG5N201187FB570F1",117.949,"dance pop",0.741621754,0.46236784,0.609123875,0.91637,0.40996,7.036,-8.326,297.39,0.1574,4,"2000"
"6429",8421,"Jah Cure",240.48281,4,37.1573567501336,"Montego Bay, Jamaica",-63.9333578685195,0,"AR94I9A1187FB555D6",160.655,"roots reggae",0.564476146,0.519636856,0.707204744,0.32178,0.32178,0.345,-6.335,235.712,0.1368,1,"2000"
"6430",8423,"Cradle Of Filth",358.37342,10,37.1573567501336,"Not available",-63.9333578685195,0,"ARLSF8H1187B9A76B0",160.102,"sympho black metal",0.609608465,0.572583336,0.784820389,0.74238,0.37043,0.566,-4.386,355.254,0.18445,4,"Not Available"
"6431",8424,"Eleanor McEvoy",353.04444,7,53.34376,"Dublin, Ireland",-6.24953,1,"AREDTBT1187B9A486D",91.973,"irish folk",0.257597401,0.344592817,0.552742314,0.87172,0.21583,0.113,-8.192,330.641,0.21583,4,"Not Available"
"6432",8425,"Pablo Montero",202.34404,9,37.1573567501336,"Not available",-63.9333578685195,1,"ARLYOFN122988EEECE",101.438,"ranchera",0.251874625,0.30991934,0.546310424,0.22357,0.22357,0.345,-8.622,198.246,0.22357,1,"Not Available"
"6433",8427,"Population Reduction",172.48608,8,37.1573567501336,"Not available",-63.9333578685195,0,"ARZMWMW12802FDD8EB",127.151,"grindcore",0,0.295737493,0.573270673,0.76122,0.26397,0.183,-8.416,169.146,0.26397,4,"Not Available"
"6434",8428,"Francky Vincent",261.74649,6,37.1573567501336,"Not available",-63.9333578685195,1,"AR05NQH1187B98E875",114.786,"zouk",0,0.299088306,0.515729351,0.85006,0.32516,2.043,-6.6,254.386,0.19459,4,"Not Available"
"6435",8429,"Agency 1.9.9.4",228.51873,9,33.62646,"South Carolina",-80.9474,0,"ARTCUZN122C8674237",90.216,"hip hop",0,0.0833862870882649,0.075518624,2.1897,0.75291,0.316,-2.979,228.519,0.42887,4,"Not Available"
"6436",8430,"Maria Muldaur",180.87138,11,40.71455,"New York, NY",-74.00712,1,"ARXPE571187FB4AFD0",137.549,"dance pop",0.636287224,0.432054079,0.586950622,0.3186,0.3186,0.492,-5.959,175.224,0.11441,1,"1970"
